plan_type,country,month,play_count,unique_listeners
Premium,Poland,2008-04,9059,13
Premium,Poland,2008-05,10938,14
Premium,Poland,2008-06,9016,13
Premium,Poland,2008-07,7586,13
Premium,Poland,2008-08,7432,13
Premium,Poland,2008-09,7818,15
Premium,Poland,2008-10,9563,16
Premium,Poland,2008-11,12227,16
Premium,Poland,2008-12,10305,15
Premium,Poland,2009-01,11603,15
Premium,Poland,2009-02,10514,13
Premium,Poland,2009-03,11281,16
Premium,Poland,2009-04,13963,17
Premium,Poland,2009-05,1075,11
Premium,Portugal,2006-10,210,1
Premium,Portugal,2006-11,321,1
Premium,Portugal,2007-05,767,1
Premium,Portugal,2007-06,1548,1
Premium,Portugal,2007-07,1135,1
Premium,Portugal,2007-09,14,1
Premium,Portugal,2007-10,9,1
Premium,Portugal,2007-11,236,1
Premium,Portugal,2007-12,612,1
Premium,Portugal,2008-01,1753,1
Premium,Portugal,2008-02,1394,1
Premium,Portugal,2008-03,1099,1
Premium,Portugal,2008-04,1474,1
Premium,Portugal,2008-05,97,1
Premium,Portugal,2008-06,32,1
Premium,Portugal,2008-07,1,1
Premium,Romania,2006-05,439,1
Premium,Romania,2006-06,561,1
Premium,Romania,2006-07,866,1
Premium,Romania,2006-08,625,1
Premium,Romania,2006-09,1491,1
Premium,Romania,2006-10,1259,1
Premium,Romania,2006-11,1170,1
Premium,Romania,2006-12,1682,2
Premium,Romania,2007-01,1985,2
Premium,Romania,2007-02,1784,2
Premium,Romania,2007-03,1875,2
Premium,Romania,2007-04,1539,2
Premium,Romania,2007-05,1625,2
Premium,Romania,2007-06,1904,3
Premium,Romania,2007-07,2135,3
Premium,Romania,2007-08,1457,2
Premium,Romania,2007-09,1175,2
Premium,Romania,2007-10,1483,3
Premium,Romania,2007-11,2152,3
Premium,Romania,2007-12,861,3
Premium,Romania,2008-01,711,2
Premium,Romania,2008-02,520,2
Premium,Romania,2008-03,838,2
Premium,Romania,2008-04,1078,2
Premium,Romania,2008-05,816,2
Premium,Romania,2008-06,649,2
Premium,Romania,2008-07,255,2
Premium,Romania,2008-08,569,2
Premium,Romania,2008-09,1285,2
Premium,Romania,2008-10,366,2
Premium,Romania,2008-11,1248,2
Premium,Romania,2008-12,537,2
Premium,Romania,2009-01,1227,2
Premium,Romania,2009-02,1517,2
Premium,Romania,2009-03,2002,2
Premium,Romania,2009-04,1973,2
Premium,Romania,2009-05,562,2
Premium,Russian Federation,2006-01,141,1
Premium,Russian Federation,2006-02,102,1
Premium,Russian Federation,2006-03,1421,2
Premium,Russian Federation,2006-04,1086,2
Premium,Russian Federation,2006-05,1051,2
Premium,Russian Federation,2006-06,336,2
Premium,Russian Federation,2006-07,618,2
Premium,Russian Federation,2006-08,396,2
Premium,Russian Federation,2006-09,566,2
Premium,Russian Federation,2006-10,373,2
Premium,Russian Federation,2006-11,1161,2
Premium,Russian Federation,2006-12,1289,3
Premium,Russian Federation,2007-01,193,3
Premium,Russian Federation,2007-02,1378,3
Premium,Russian Federation,2007-03,1736,5
Premium,Russian Federation,2007-04,6233,5
Premium,Russian Federation,2007-05,6026,5
Premium,Russian Federation,2007-06,4838,5
Premium,Russian Federation,2007-07,3152,5
Premium,Russian Federation,2007-08,2458,4
Premium,Russian Federation,2007-09,2026,5
Premium,Russian Federation,2007-10,4921,7
Premium,Russian Federation,2007-11,5147,6
Premium,Russian Federation,2007-12,6936,7
Premium,Russian Federation,2008-01,5962,7
Premium,Russian Federation,2008-02,3786,6
Premium,Russian Federation,2008-03,4928,7
Premium,Russian Federation,2008-04,4175,7
Premium,Russian Federation,2008-05,2817,7
Premium,Russian Federation,2008-06,3166,5
Premium,Russian Federation,2008-07,2963,5
Premium,Russian Federation,2008-08,3396,5
Premium,Russian Federation,2008-09,2441,5
Premium,Russian Federation,2008-10,3772,7
Premium,Russian Federation,2008-11,4201,5
Premium,Russian Federation,2008-12,4584,5
Premium,Russian Federation,2009-01,3788,4
Premium,Russian Federation,2009-02,3796,5
Premium,Russian Federation,2009-03,4092,5
Premium,Russian Federation,2009-04,2127,5
Premium,Russian Federation,2009-05,18,3
Premium,Serbia,2006-11,720,1
Premium,Serbia,2006-12,863,1
Premium,Serbia,2007-01,896,1
Premium,Serbia,2007-02,537,1
Premium,Serbia,2007-03,634,1
Premium,Serbia,2007-04,406,1
Premium,Serbia,2007-05,148,1
Premium,Serbia,2007-09,1470,1
Premium,Serbia,2007-10,977,1
Premium,Serbia,2007-11,788,1
Premium,Serbia,2007-12,1105,2
Premium,Serbia,2008-01,519,1
Premium,Serbia,2008-02,805,1
Premium,Serbia,2008-03,882,1
Premium,Serbia,2008-04,1038,1
Premium,Serbia,2008-05,1528,2
Premium,Serbia,2008-06,946,1
Premium,Serbia,2008-07,1021,1
Premium,Serbia,2008-08,1199,1
Premium,Serbia,2008-09,888,1
Premium,Serbia,2008-10,1387,1
Premium,Serbia,2008-11,1174,1
Premium,Serbia,2008-12,5086,3
Premium,Serbia,2009-01,5195,3
Premium,Serbia,2009-02,4630,3
Premium,Serbia,2009-03,2976,3
Premium,Serbia,2009-04,2374,3
Premium,Serbia,2009-05,37,2
Premium,Singapore,2007-05,2071,1
Premium,Singapore,2007-06,2319,1
Premium,Singapore,2007-07,2257,1
Premium,Singapore,2007-08,3300,1
Premium,Singapore,2007-09,2074,1
Premium,Singapore,2007-10,346,1
Premium,Singapore,2007-11,255,1
Premium,Singapore,2007-12,227,1
Premium,Singapore,2008-01,300,1
Premium,Singapore,2008-02,219,1
Premium,Singapore,2008-03,121,1
Premium,Singapore,2008-04,75,1
Premium,Singapore,2008-05,197,1
Premium,Singapore,2008-06,167,1
Premium,Singapore,2008-07,175,1
Premium,Singapore,2008-08,259,1
Premium,Singapore,2008-09,330,1
Premium,Singapore,2008-10,284,1
Premium,Singapore,2008-11,149,1
Premium,Singapore,2008-12,189,1
Premium,Singapore,2009-01,182,1
Premium,Singapore,2009-02,194,1
Premium,Singapore,2009-03,52,1
Premium,Slovakia,2005-12,1,1
Premium,Slovakia,2006-03,495,1
Premium,Slovakia,2006-04,853,1
Premium,Slovakia,2006-05,898,1
Premium,Slovakia,2006-06,176,1
Premium,Slovakia,2006-07,104,1
Premium,Slovakia,2006-08,1,1
Premium,Slovakia,2006-09,138,1
Premium,Slovakia,2006-10,87,1
Premium,Slovakia,2006-11,15,1
Premium,Slovakia,2006-12,207,1
Premium,Slovakia,2007-01,108,1
Premium,Slovakia,2007-02,94,1
Premium,Slovakia,2007-03,511,1
Premium,Slovakia,2007-04,1028,1
Premium,Slovakia,2007-05,1288,1
Premium,Slovakia,2007-06,769,1
Premium,Slovakia,2007-07,695,1
Premium,Slovakia,2007-08,1142,1
Premium,Slovakia,2007-09,1097,1
Premium,Slovakia,2007-10,1949,1
Premium,Slovakia,2007-11,1586,1
Premium,Slovakia,2007-12,771,1
Premium,Slovakia,2008-01,1456,1
Premium,Slovakia,2008-02,1275,1
Premium,Slovakia,2008-03,352,1
Premium,Slovakia,2008-06,406,1
Premium,Slovakia,2008-07,622,1
Premium,Slovakia,2008-08,498,1
Premium,Slovakia,2008-09,258,1
Premium,Slovakia,2008-10,96,1
Premium,Slovakia,2008-11,23,1
Premium,Slovakia,2009-01,276,1
Premium,Slovakia,2009-02,191,1
Premium,Slovakia,2009-03,181,1
Premium,Slovakia,2009-04,681,1
Premium,Slovenia,2007-05,389,1
Premium,Slovenia,2007-06,46,1
Premium,Slovenia,2007-07,108,1
Premium,Slovenia,2007-08,577,1
Premium,Slovenia,2007-09,682,1
Premium,Slovenia,2007-10,159,1
Premium,Slovenia,2007-11,314,1
Premium,Slovenia,2007-12,23,1
Premium,Slovenia,2008-03,217,1
Premium,Slovenia,2008-06,160,1
Premium,Slovenia,2008-07,3,1
Premium,Slovenia,2008-09,1246,1
Premium,Slovenia,2008-10,1312,1
Premium,Slovenia,2008-11,634,1
Premium,Slovenia,2008-12,1917,2
Premium,Slovenia,2009-01,5470,2
Premium,Slovenia,2009-02,5670,2
Premium,Slovenia,2009-03,4352,1
Premium,Slovenia,2009-04,3495,2
Premium,Slovenia,2009-05,1,1
Premium,Spain,2006-05,52,1
Premium,Spain,2006-06,231,1
Premium,Spain,2006-07,307,1
Premium,Spain,2006-08,468,1
Premium,Spain,2006-09,725,1
Premium,Spain,2006-10,801,1
Premium,Spain,2006-11,372,1
Premium,Spain,2006-12,1706,3
Premium,Spain,2007-01,1769,3
Premium,Spain,2007-02,1449,3
Premium,Spain,2007-03,1185,3
Premium,Spain,2007-04,1182,3
Premium,Spain,2007-05,1108,3
Premium,Spain,2007-06,1870,3
Premium,Spain,2007-07,1999,3
Premium,Spain,2007-08,926,2
Premium,Spain,2007-09,1518,3
Premium,Spain,2007-10,808,2
Premium,Spain,2007-11,1131,2
Premium,Spain,2007-12,1839,4
Premium,Spain,2008-01,2804,3
Premium,Spain,2008-02,3788,3
Premium,Spain,2008-03,4707,4
Premium,Spain,2008-04,3714,4
Premium,Spain,2008-05,7192,5
Premium,Spain,2008-06,6069,5
Premium,Spain,2008-07,4831,4
Premium,Spain,2008-08,1751,4
Premium,Spain,2008-09,3307,6
Premium,Spain,2008-10,4263,6
Premium,Spain,2008-11,4826,6
Premium,Spain,2008-12,3812,5
Premium,Spain,2009-01,2714,5
Premium,Spain,2009-02,2557,6
Premium,Spain,2009-03,5272,6
Premium,Spain,2009-04,4928,6
Premium,Spain,2009-05,378,6
Premium,Sweden,2005-03,142,1
Premium,Sweden,2005-04,235,1
Premium,Sweden,2005-05,447,1
Premium,Sweden,2005-06,1294,3
Premium,Sweden,2005-07,1160,2
Premium,Sweden,2005-08,1585,2
Premium,Sweden,2005-09,769,1
Premium,Sweden,2005-10,1140,1
Premium,Sweden,2005-11,1103,2
Premium,Sweden,2005-12,1638,3
Premium,Sweden,2006-01,1186,2
Premium,Sweden,2006-02,1389,3
Premium,Sweden,2006-03,992,3
Premium,Sweden,2006-04,817,4
Premium,Sweden,2006-05,2848,3
Premium,Sweden,2006-06,1947,3
Premium,Sweden,2006-07,3974,4
Premium,Sweden,2006-08,3624,5
Premium,Sweden,2006-09,1466,5
Premium,Sweden,2006-10,1608,5
Premium,Sweden,2006-11,3406,6
Premium,Sweden,2006-12,3474,6
Premium,Sweden,2007-01,3513,7
Premium,Sweden,2007-02,2949,7
Premium,Sweden,2007-03,3043,7
Premium,Sweden,2007-04,2670,6
Premium,Sweden,2007-05,3082,6
Premium,Sweden,2007-06,4406,7
Premium,Sweden,2007-07,3188,7
Premium,Sweden,2007-08,6009,7
Premium,Sweden,2007-09,7757,8
Premium,Sweden,2007-10,5981,8
Premium,Sweden,2007-11,4412,7
Premium,Sweden,2007-12,3786,7
Premium,Sweden,2008-01,3268,6
Premium,Sweden,2008-02,3060,6
Premium,Sweden,2008-03,3268,7
Premium,Sweden,2008-04,3407,6
Premium,Sweden,2008-05,2338,6
Premium,Sweden,2008-06,2372,7
Premium,Sweden,2008-07,3172,8
Premium,Sweden,2008-08,3202,7
Premium,Sweden,2008-09,3844,7
Premium,Sweden,2008-10,6944,9
Premium,Sweden,2008-11,5918,9
Premium,Sweden,2008-12,6568,10
Premium,Sweden,2009-01,9865,10
Premium,Sweden,2009-02,7434,10
Premium,Sweden,2009-03,6444,9
Premium,Sweden,2009-04,4017,10
Premium,Sweden,2009-05,483,8
Premium,Switzerland,2005-12,468,1
Premium,Switzerland,2006-01,2036,1
Premium,Switzerland,2006-02,1097,1
Premium,Switzerland,2006-03,684,1
Premium,Switzerland,2006-04,1436,1
Premium,Switzerland,2006-05,942,1
Premium,Switzerland,2006-06,430,1
Premium,Switzerland,2006-07,1392,2
Premium,Switzerland,2006-08,689,2
Premium,Switzerland,2006-10,272,1
Premium,Switzerland,2006-11,484,1
Premium,Switzerland,2006-12,326,1
Premium,Switzerland,2007-01,166,1
Premium,Switzerland,2007-02,1240,1
Premium,Switzerland,2007-03,378,1
Premium,Switzerland,2007-04,154,2
Premium,Switzerland,2007-05,774,2
Premium,Switzerland,2007-06,812,1
Premium,Switzerland,2007-07,18,1
Premium,Switzerland,2007-08,487,1
Premium,Switzerland,2007-09,702,2
Premium,Switzerland,2007-10,1573,3
Premium,Switzerland,2007-11,1797,3
Premium,Switzerland,2007-12,1628,2
Premium,Switzerland,2008-01,1160,2
Premium,Switzerland,2008-02,903,1
Premium,Switzerland,2008-03,1742,2
Premium,Switzerland,2008-04,656,3
Premium,Switzerland,2008-05,730,3
Premium,Switzerland,2008-06,1235,2
Premium,Switzerland,2008-07,932,3
Premium,Switzerland,2008-08,1347,2
Premium,Switzerland,2008-09,1257,2
Premium,Switzerland,2008-10,1269,3
Premium,Switzerland,2008-11,996,2
Premium,Switzerland,2008-12,1243,2
Premium,Switzerland,2009-01,2148,3
Premium,Switzerland,2009-02,2919,3
Premium,Switzerland,2009-03,1758,3
Premium,Switzerland,2009-04,1485,3
Premium,Switzerland,2009-05,106,2
Premium,Thailand,2005-02,228,1
Premium,Thailand,2005-03,180,1
Premium,Thailand,2005-04,112,1
Premium,Thailand,2005-05,40,1
Premium,Thailand,2005-06,278,1
Premium,Thailand,2005-07,828,1
Premium,Thailand,2005-08,259,1
Premium,Thailand,2005-09,153,1
Premium,Thailand,2005-10,92,1
Premium,Thailand,2005-11,134,1
Premium,Thailand,2005-12,209,1
Premium,Thailand,2006-01,2,1
Premium,Thailand,2006-02,53,1
Premium,Thailand,2006-03,4,1
Premium,Thailand,2006-04,5,1
Premium,Thailand,2006-05,43,1
Premium,Thailand,2006-06,55,1
Premium,Thailand,2006-09,26,1
Premium,Thailand,2006-10,86,1
Premium,Thailand,2006-11,34,1
Premium,Thailand,2006-12,1,1
Premium,Thailand,2007-01,125,1
Premium,Thailand,2007-02,86,1
Premium,Thailand,2007-03,187,1
Premium,Thailand,2007-04,227,1
Premium,Thailand,2007-05,618,1
Premium,Thailand,2007-06,209,1
Premium,Thailand,2007-07,288,1
Premium,Thailand,2007-08,595,2
Premium,Thailand,2007-09,700,2
Premium,Thailand,2007-10,1428,2
Premium,Thailand,2007-11,1181,2
Premium,Thailand,2007-12,853,2
Premium,Thailand,2008-01,580,2
Premium,Thailand,2008-02,288,2
Premium,Thailand,2008-03,894,2
Premium,Thailand,2008-04,1021,2
Premium,Thailand,2008-05,952,2
Premium,Thailand,2008-06,451,2
Premium,Thailand,2008-07,997,2
Premium,Thailand,2008-08,1630,2
Premium,Thailand,2008-09,205,2
Premium,Thailand,2008-10,599,2
Premium,Thailand,2008-11,1160,2
Premium,Thailand,2008-12,555,2
Premium,Thailand,2009-01,1211,2
Premium,Thailand,2009-02,310,2
Premium,Thailand,2009-03,1117,2
Premium,Thailand,2009-04,2167,2
Premium,Thailand,2009-05,234,2
Premium,Turkey,2005-03,606,1
Premium,Turkey,2005-04,892,1
Premium,Turkey,2005-05,753,1
Premium,Turkey,2005-06,147,1
Premium,Turkey,2005-07,243,1
Premium,Turkey,2005-08,417,2
Premium,Turkey,2005-09,1359,2
Premium,Turkey,2005-10,821,2
Premium,Turkey,2005-11,1172,3
Premium,Turkey,2005-12,1272,4
Premium,Turkey,2006-01,1603,4
Premium,Turkey,2006-02,1593,4
Premium,Turkey,2006-03,1160,5
Premium,Turkey,2006-04,1698,5
Premium,Turkey,2006-05,1530,6
Premium,Turkey,2006-06,2474,5
Premium,Turkey,2006-07,2613,6
Premium,Turkey,2006-08,2298,6
Premium,Turkey,2006-09,2047,6
Premium,Turkey,2006-10,2886,7
Premium,Turkey,2006-11,3207,7
Premium,Turkey,2006-12,3104,6
Premium,Turkey,2007-01,3615,7
Premium,Turkey,2007-02,2905,7
Premium,Turkey,2007-03,3233,7
Premium,Turkey,2007-04,2820,7
Premium,Turkey,2007-05,3017,6
Premium,Turkey,2007-06,2965,7
Premium,Turkey,2007-07,2953,6
Premium,Turkey,2007-08,2262,7
Premium,Turkey,2007-09,1880,5
Premium,Turkey,2007-10,1631,6
Premium,Turkey,2007-11,2507,7
Premium,Turkey,2007-12,1986,6
Premium,Turkey,2008-01,2352,6
Premium,Turkey,2008-02,2534,7
Premium,Turkey,2008-03,2579,7
Premium,Turkey,2008-04,2305,6
Premium,Turkey,2008-05,2346,7
Premium,Turkey,2008-06,2002,7
Premium,Turkey,2008-07,2263,7
Premium,Turkey,2008-08,2074,8
Premium,Turkey,2008-09,2271,8
Premium,Turkey,2008-10,2358,7
Premium,Turkey,2008-11,2432,8
Premium,Turkey,2008-12,2472,7
Premium,Turkey,2009-01,2141,7
Premium,Turkey,2009-02,2818,7
Premium,Turkey,2009-03,3031,7
Premium,Turkey,2009-04,1595,7
Premium,Turkey,2009-05,422,5
Premium,United Kingdom,2005-02,1487,4
Premium,United Kingdom,2005-03,3872,6
Premium,United Kingdom,2005-04,4507,7
Premium,United Kingdom,2005-05,4024,6
Premium,United Kingdom,2005-06,2604,9
Premium,United Kingdom,2005-07,2933,8
Premium,United Kingdom,2005-08,5342,11
Premium,United Kingdom,2005-09,3766,9
Premium,United Kingdom,2005-10,3258,10
Premium,United Kingdom,2005-11,3369,10
Premium,United Kingdom,2005-12,4951,12
Premium,United Kingdom,2006-01,7353,14
Premium,United Kingdom,2006-02,4937,15
Premium,United Kingdom,2006-03,7361,15
Premium,United Kingdom,2006-04,8572,15
Premium,United Kingdom,2006-05,13151,17
Premium,United Kingdom,2006-06,12457,19
Premium,United Kingdom,2006-07,15754,21
Premium,United Kingdom,2006-08,16077,25
Premium,United Kingdom,2006-09,19719,25
Premium,United Kingdom,2006-10,16759,26
Premium,United Kingdom,2006-11,13882,25
Premium,United Kingdom,2006-12,13127,28
Premium,United Kingdom,2007-01,14247,28
Premium,United Kingdom,2007-02,15130,27
Premium,United Kingdom,2007-03,12006,28
Premium,United Kingdom,2007-04,12687,30
Premium,United Kingdom,2007-05,11191,27
Premium,United Kingdom,2007-06,10448,28
Premium,United Kingdom,2007-07,17184,30
Premium,United Kingdom,2007-08,14318,31
Premium,United Kingdom,2007-09,14825,35
Premium,United Kingdom,2007-10,17171,29
Premium,United Kingdom,2007-11,13527,30
Premium,United Kingdom,2007-12,14251,29
Premium,United Kingdom,2008-01,15387,31
Premium,United Kingdom,2008-02,12714,30
Premium,United Kingdom,2008-03,12631,33
Premium,United Kingdom,2008-04,14461,32
Premium,United Kingdom,2008-05,15797,34
Premium,United Kingdom,2008-06,16935,35
Premium,United Kingdom,2008-07,16160,35
Premium,United Kingdom,2008-08,19404,33
Premium,United Kingdom,2008-09,20964,34
Premium,United Kingdom,2008-10,17647,34
Premium,United Kingdom,2008-11,17215,34
Premium,United Kingdom,2008-12,18930,35
Premium,United Kingdom,2009-01,16632,33
Premium,United Kingdom,2009-02,13386,30
Premium,United Kingdom,2009-03,19588,34
Premium,United Kingdom,2009-04,19846,41
Premium,United Kingdom,2009-05,2804,19
Premium,United States,2005-02,2537,6
Premium,United States,2005-03,4761,6
Premium,United States,2005-04,4174,8
Premium,United States,2005-05,2213,7
Premium,United States,2005-06,2244,9
Premium,United States,2005-07,2804,10
Premium,United States,2005-08,4763,10
Premium,United States,2005-09,3426,9
Premium,United States,2005-10,4724,12
Premium,United States,2005-11,4895,15
Premium,United States,2005-12,7556,17
Premium,United States,2006-01,6822,18
Premium,United States,2006-02,11267,24
Premium,United States,2006-03,11493,27
Premium,United States,2006-04,15303,30
Premium,United States,2006-05,19967,33
Premium,United States,2006-06,24321,36
Premium,United States,2006-07,21656,35
Premium,United States,2006-08,21938,38
Premium,United States,2006-09,26445,41
Premium,United States,2006-10,29854,42
Premium,United States,2006-11,29967,40
Premium,United States,2006-12,25153,41
Premium,United States,2007-01,26949,40
Premium,United States,2007-02,27941,41
Premium,United States,2007-03,20890,43
Premium,United States,2007-04,19987,42
Premium,United States,2007-05,30048,42
Premium,United States,2007-06,20994,37
Premium,United States,2007-07,24905,40
Premium,United States,2007-08,16626,39
Premium,United States,2007-09,15170,35
Premium,United States,2007-10,15193,39
Premium,United States,2007-11,14144,38
Premium,United States,2007-12,15400,35
Premium,United States,2008-01,16331,39
Premium,United States,2008-02,19040,38
Premium,United States,2008-03,16422,40
Premium,United States,2008-04,18819,40
Premium,United States,2008-05,18956,43
Premium,United States,2008-06,18395,43
Premium,United States,2008-07,21397,43
Premium,United States,2008-08,23378,41
Premium,United States,2008-09,27572,46
Premium,United States,2008-10,29471,45
Premium,United States,2008-11,24867,49
Premium,United States,2008-12,27069,53
Premium,United States,2009-01,38151,46
Premium,United States,2009-02,35976,49
Premium,United States,2009-03,35834,51
Premium,United States,2009-04,41501,61
Premium,United States,2009-05,2525,34
Premium,Zimbabwe,2007-07,746,1
Premium,Zimbabwe,2007-08,1075,1
Premium,Zimbabwe,2007-09,1405,1
Premium,Zimbabwe,2007-10,1191,1
Premium,Zimbabwe,2007-11,1324,1
Premium,Zimbabwe,2007-12,1305,1
Premium,Zimbabwe,2008-01,720,1
Premium,Zimbabwe,2008-02,941,1
Premium,Zimbabwe,2008-03,356,1
Premium,Zimbabwe,2008-04,750,1
Premium,Zimbabwe,2008-05,152,1
Premium,Zimbabwe,2008-06,27,1
Premium,Zimbabwe,2008-07,493,1
Premium,Zimbabwe,2008-08,748,1
Premium,Zimbabwe,2008-09,520,1
Premium,Zimbabwe,2008-10,719,1
Premium,Zimbabwe,2008-11,388,1
Premium,Zimbabwe,2008-12,1631,1
Premium,Zimbabwe,2009-01,1873,1
Premium,Zimbabwe,2009-02,536,1
Premium,Zimbabwe,2009-03,578,1
Premium,Zimbabwe,2009-04,251,1
Premium,Zimbabwe,2009-05,37,1
Student,Argentina,2005-02,1068,2
Student,Argentina,2005-03,2155,2
Student,Argentina,2005-04,3664,2
Student,Argentina,2005-05,2914,2
Student,Argentina,2005-06,4201,2
Student,Argentina,2005-07,3046,2
Student,Argentina,2005-08,2642,2
Student,Argentina,2005-09,3059,2
Student,Argentina,2005-10,2095,2
Student,Argentina,2005-11,3224,2
Student,Argentina,2005-12,3184,2
Student,Argentina,2006-01,2328,2
Student,Argentina,2006-02,7610,3
Student,Argentina,2006-03,10075,3
Student,Argentina,2006-04,7124,3
Student,Argentina,2006-05,8158,3
Student,Argentina,2006-06,7622,3
Student,Argentina,2006-07,9071,3
Student,Argentina,2006-08,8452,3
Student,Argentina,2006-09,7200,3
Student,Argentina,2006-10,6146,3
Student,Argentina,2006-11,5897,3
Student,Argentina,2006-12,9054,3
Student,Argentina,2007-01,4827,3
Student,Argentina,2007-02,6773,3
Student,Argentina,2007-03,2137,3
Student,Argentina,2007-04,1913,2
Student,Argentina,2007-05,2548,2
Student,Argentina,2007-06,3230,2
Student,Argentina,2007-07,1750,2
Student,Argentina,2007-08,3117,3
Student,Argentina,2007-09,4571,3
Student,Argentina,2007-10,4036,3
Student,Argentina,2007-11,5251,3
Student,Argentina,2007-12,5235,3
Student,Argentina,2008-01,3365,2
Student,Argentina,2008-02,4597,3
Student,Argentina,2008-03,3150,3
Student,Argentina,2008-04,7781,3
Student,Argentina,2008-05,7492,3
Student,Argentina,2008-06,7718,3
Student,Argentina,2008-07,8156,3
Student,Argentina,2008-08,8116,3
Student,Argentina,2008-09,9225,3
Student,Argentina,2008-10,8066,3
Student,Argentina,2008-11,6726,3
Student,Argentina,2008-12,4338,3
Student,Argentina,2009-01,2140,3
Student,Argentina,2009-02,3965,3
Student,Argentina,2009-03,3203,3
Student,Argentina,2009-04,4146,3
Student,Argentina,2009-05,630,2
Student,Australia,2006-06,1438,1
Student,Australia,2006-07,7271,1
Student,Australia,2006-08,6224,1
Student,Australia,2006-09,1636,1
Student,Australia,2006-10,1103,1
Student,Australia,2006-11,1110,1
Student,Australia,2006-12,866,1
Student,Australia,2007-01,1260,1
Student,Australia,2007-02,1490,1
Student,Australia,2007-03,288,1
Student,Australia,2007-04,371,1
Student,Australia,2007-05,216,1
Student,Australia,2007-06,254,1
Student,Australia,2007-08,24,1
Student,Australia,2007-09,1350,1
Student,Australia,2007-10,1734,1
Student,Australia,2007-11,1845,1
Student,Australia,2007-12,386,1
Student,Australia,2008-01,1318,1
Student,Australia,2008-02,2284,1
Student,Australia,2008-03,2313,1
Student,Australia,2008-04,2213,1
Student,Australia,2008-05,285,1
Student,Australia,2008-06,962,1
Student,Australia,2008-07,1707,1
Student,Australia,2008-08,2602,1
Student,Australia,2008-09,418,1
Student,Australia,2008-10,20,1
Student,Australia,2008-11,915,1
Student,Australia,2008-12,436,1
Student,Australia,2009-01,1110,1
Student,Australia,2009-02,1208,1
Student,Australia,2009-03,2003,1
Student,Australia,2009-04,254,1
Student,Australia,2009-05,3,1
Student,Belgium,2007-11,4547,1
Student,Belgium,2007-12,5171,1
Student,Belgium,2008-01,7149,1
Student,Belgium,2008-02,4910,1
Student,Belgium,2008-03,5682,1
Student,Belgium,2008-04,1618,1
Student,Belgium,2008-05,5127,1
Student,Belgium,2008-06,4000,1
Student,Belgium,2008-07,2898,1
Student,Belgium,2008-08,4140,1
Student,Belgium,2008-09,2592,1
Student,Belgium,2008-10,4409,1
Student,Belgium,2008-11,4469,1
Student,Belgium,2008-12,3548,1
Student,Belgium,2009-01,1030,1
Student,Belgium,2009-04,1,1
Student,Brazil,2005-02,126,1
Student,Brazil,2005-03,343,1
Student,Brazil,2005-04,443,1
Student,Brazil,2005-05,1091,1
Student,Brazil,2005-06,1424,2
Student,Brazil,2005-07,5079,3
Student,Brazil,2005-08,5390,3
Student,Brazil,2005-09,3919,3
Student,Brazil,2005-10,3327,3
Student,Brazil,2005-11,4836,3
Student,Brazil,2005-12,2848,3
Student,Brazil,2006-01,3045,3
Student,Brazil,2006-02,1464,2
Student,Brazil,2006-03,3168,3
Student,Brazil,2006-04,4335,3
Student,Brazil,2006-05,4419,3
Student,Brazil,2006-06,2267,3
Student,Brazil,2006-07,3082,3
Student,Brazil,2006-08,3984,3
Student,Brazil,2006-09,2114,3
Student,Brazil,2006-10,1861,3
Student,Brazil,2006-11,1971,3
Student,Brazil,2006-12,5806,3
Student,Brazil,2007-01,4106,3
Student,Brazil,2007-02,5078,3
Student,Brazil,2007-03,7321,3
Student,Brazil,2007-04,6341,3
Student,Brazil,2007-05,6741,3
Student,Brazil,2007-06,6776,3
Student,Brazil,2007-07,4684,2
Student,Brazil,2007-08,6610,3
Student,Brazil,2007-09,7313,3
Student,Brazil,2007-10,10111,3
Student,Brazil,2007-11,8215,3
Student,Brazil,2007-12,7237,3
Student,Brazil,2008-01,8513,3
Student,Brazil,2008-02,7364,3
Student,Brazil,2008-03,7608,3
Student,Brazil,2008-04,6551,3
Student,Brazil,2008-05,3332,3
Student,Brazil,2008-06,4475,3
Student,Brazil,2008-07,6129,3
Student,Brazil,2008-08,6278,3
Student,Brazil,2008-09,4012,3
Student,Brazil,2008-10,6030,3
Student,Brazil,2008-11,8265,3
Student,Brazil,2008-12,6734,3
Student,Brazil,2009-01,6654,3
Student,Brazil,2009-02,4392,3
Student,Brazil,2009-03,5854,3
Student,Brazil,2009-04,6420,3
Student,Brazil,2009-05,5677,3
Student,Bulgaria,2006-06,718,1
Student,Bulgaria,2006-07,2235,1
Student,Bulgaria,2006-08,1203,1
Student,Bulgaria,2006-09,1943,1
Student,Bulgaria,2006-10,2514,1
Student,Bulgaria,2006-11,2570,1
Student,Bulgaria,2006-12,2207,1
Student,Bulgaria,2007-01,2565,1
Student,Bulgaria,2007-02,2657,1
Student,Bulgaria,2007-03,2887,1
Student,Bulgaria,2007-04,2675,1
Student,Bulgaria,2007-05,3126,1
Student,Bulgaria,2007-06,3711,1
Student,Bulgaria,2007-07,4410,1
Student,Bulgaria,2007-08,2737,1
Student,Bulgaria,2007-09,2298,1
Student,Bulgaria,2007-10,1411,1
Student,Bulgaria,2007-11,1426,1
Student,Bulgaria,2007-12,1581,1
Student,Bulgaria,2008-01,1177,1
Student,Bulgaria,2008-02,596,1
